,Title,Time,Link
50,"Watch the 2021 Lone Star NYE concert and fireworks show at Dallas’ Reunion 
Tower","Dec 31, 2020",https://www.dallasnews.com/news/2020/12/31/watch-the-2021-lone-star-nye-concert-and-fireworks-show-at-dallas-reunion-tower/
51,Investor Lone Star Funds snaps up almost 1-200 D-FW ...,"Nov 17, 2020",https://www.dallasnews.com/business/real-estate/2020/11/17/investor-lone-star-funds-snaps-up-almost-1200-d-fw-apartments-from-builder-jpi/
52,Central Texas woman accused of robbing 2 banks at gunpoint ...,"Oct 23, 2020",https://www.kwtx.com/2020/10/23/central-texas-woman-accused-of-robbing-2-banks-at-gunpoint-sentenced/
53,A&M & UT revive Lone Star Showdown rivalry to support local food banks,"Aug 11, 2020",https://www.kagstv.com/article/news/local/texas-a-m-u/am--ut-revive-lone-star-showdown-rivalry-to-support-local-food-banks/499-cf142b17-ab79-477b-bbcf-c6519fab000e
54,Hidalgo County EMS says banks will not accept the ...,"May 3, 2020",http://www.krgv.com/news/hidalgo-county-ems-says-banks-will-not-accept-the-company-s-paycheck-protection-program-loan-application-despite-judge-s-approval/
55,Report shows Texas banks' net income fare better than ...,"Sep 15, 2020",https://www.bizjournals.com/dallas/news/2020/09/15/fdic-texas-banks.html
56,The Woodlands Area Chamber of Commerce to Host Annual ...,1 month ago,https://hellowoodlands.com/the-woodlands-area-chamber-of-commerce-to-host-annual-economic-outlook-conference-april-14/
57,Cy-Hope plans to distribute 1-500 meals at Lone Star College-CyFair,"Jul 9, 2020",https://www.chron.com/neighborhood/champions-klein/events/article/Cy-Hope-plans-to-distribute-1-500-meals-at-Lone-15397858.php
58,"COVID-19 stimulus payments hitting bank accounts of eligible American as 
new year arrives","Jan 1, 2021",https://www.kxan.com/news/coronavirus/covid-19-stimulus-payments-hitting-bank-accounts-of-eligible-american-as-new-year-arrives/
59,BBVA USA- Unity National Bank of Houston prepare for ...,"Apr 22, 2020",https://www.bizjournals.com/houston/news/2020/04/22/large-houston-lenders-community-banks-prepare-for.html
60,"COVID-19 stimulus payments hitting bank accounts of eligible American as 
new year arrives","Jan 1, 2021",https://www.kxan.com/news/coronavirus/covid-19-stimulus-payments-hitting-bank-accounts-of-eligible-american-as-new-year-arrives/
61,BBVA USA- Unity National Bank of Houston prepare for ...,"Apr 22, 2020",https://www.bizjournals.com/houston/news/2020/04/22/large-houston-lenders-community-banks-prepare-for.html
62,Gone to Texas: Lone Star State was the top corporate move destination again,"Jan 8, 2021",https://www.dallasnews.com/business/real-estate/2021/01/08/gone-to-texas-lone-star-state-was-the-top-corporate-move-destination-again/
63,"If blue wave crashes on Lone Star State- Texas GOP’s longstanding 
congressional clout would suffer","Nov 2, 2020",https://www.dallasnews.com/news/politics/2020/11/02/if-blue-wave-crashes-on-lone-star-state-texas-gops-longstanding-congressional-clout-would-suffer/
64,PNC Bank coming to Austin; CEO talks banking opportunities ...,"Oct 14, 2020",https://www.bizjournals.com/austin/news/2020/10/14/pnc-expanding-into-three-new-regions.html
65,Michigan's Old National Bank provides $1.2 million to fight ...,"May 6, 2020",https://rejournals.com/michigans-old-national-bank-provides-1-2-million-to-fight-covid-19-for-giving-tuesday/
66,FinCEN hits Texas bank with $2 million penalty on ...,"Nov 2, 2017",https://www.lexology.com/library/detail.aspx?g=874b0d82-bbb0-4b7e-bdd4-2efbb02e410b
67,City National Bank Becomes 'Official Bank' Of Bluebird Cafe,"Jul 2, 2020",https://musicrow.com/2020/07/city-national-bank-becomes-official-bank-of-bluebird-cafe/
68,"The Power Issue: Alonzo Cantu Is Getting Politicians to Pay Attention to 
the Valley","Nov 19, 2018",https://www.texasmonthly.com/politics/power-issue-alonzo-cantu-getting-politicians-pay-attention-valley/
69,"Texas AP high school football poll (9/28): Frisco Lone Star remains in 5A 
top 10 despite loss","Sep 28, 2020",https://www.dallasnews.com/high-school-sports/football/2020/09/28/texas-ap-high-school-football-poll-928-frisco-lone-star-remains-in-5a-top-10-despite-loss/
70,South Korean Government Likely to Reject Lone Star's Offer,"Nov 24, 2020",http://www.businesskorea.co.kr/news/articleView.html?idxno=55605
71,Blue Sky Bank opens first Texas branch - San Antonio ...,1 month ago,https://www.bizjournals.com/sanantonio/news/2021/02/05/oklahoma-bank-opens-first-texas-branch-in-sa.html
72,South Korean Government Rejects Lone Star's Offer,"Dec 1, 2020",http://www.businesskorea.co.kr/news/articleView.html?idxno=55981
73,Op-ED: Dontari Poe: A Lone Star in a Dark Galaxy,"Sep 18, 2020",https://thehilltoponline.com/2020/09/18/op-ed-dontari-poe-a-lone-star-in-a-dark-galaxy/
74,Thompson Hotels Readies for Texas Debut,"Nov 16, 2020",https://hospitalitydesign.com/news/hotels-resorts/thompson-dallas/
75,CREW San Antonio names 2021 leadership team - San ...,1 month ago,https://www.bizjournals.com/sanantonio/news/2021/01/20/crew-san-antonio-names-2021-leadership-team.html
76,"Redeem team: Highland Park avenges last year’s playoff loss against Frisco 
Lone Star- advances to regional","Dec 24, 2020",https://www.dallasnews.com/high-school-sports/football/2020/12/24/highland-park-avenges-last-years-playoff-loss-against-frisco-lone-star-advances-to-regional-final/
77,"NextGen® Patient Experience Platform Adopted by Lone Star Circle of Care 
Network",1 month ago,https://finance.yahoo.com/news/nextgen-patient-experience-platform-adopted-130000938.html
78,Local businesses- nonprofits receive millions in COVID-19 relief loans,"Jul 7, 2020",https://wacotrib.com/business/local-businesses-nonprofits-receive-millions-in-covid-19-relief-loans/article_9c0f861f-6cb1-5dcb-b918-c602c3ff6943.html
79,"Colin Allred- Genevieve Collins clash over health care- taxes during Lone 
Star Politics debate","Oct 16, 2020",https://www.dallasnews.com/news/politics/2020/10/16/colin-allred-genevieve-collins-clash-over-heath-care-taxes-during-lone-star-politics-debate/
80,CREW San Antonio names 2021 leadership team - San ...,1 month ago,https://www.bizjournals.com/sanantonio/news/2021/01/20/crew-san-antonio-names-2021-leadership-team.html
81,Wells Fargo taps Philadelphia-based Northeast region head ...,1 month ago,https://www.bizjournals.com/philadelphia/news/2021/02/08/philadelphia-based-wells-fargo-northeast-region-he.html
82,Get to know the hosts of Lone Star NYE 2021,"Dec 29, 2020",https://www.ksn.com/lone-star-nye/get-to-know-the-hosts-of-lone-star-nye-2021/
83,Anti-Money Laundering Update: FinCEN Makes Small Texas ...,"Nov 14, 2017",https://www.lexology.com/library/detail.aspx?g=588dcaaf-3966-4570-a1e9-2be6ea07f40f
84,Schwab's move into Texas casts spotlight on state's two ...,"Nov 5, 2020",https://www.bankingdive.com/news/schwab-texas-casts-spotlight-two-regulator-system/588380/
85,Second stimulus check: When to expect a $600 COVID relief payment,"Dec 29, 2020",https://www.everythinglubbock.com/news/national/second-stimulus-check-when-to-expect-a-600-covid-relief-payment/
86,Encore Bank expands into Dallas-Fort Worth market,"Sep 25, 2020",https://talkbusiness.net/2020/09/encore-bank-expands-into-dallas-fort-worth-market/
87,Lone Star College awarded $6.5 million in grants,"Aug 14, 2020",https://hellowoodlands.com/lone-star-college-awarded-6-5-million-in-grants/
88,Integra Realty Resources Opens Seventh Texas Office in Rio ...,"Mar 20, 2020",https://rebusinessonline.com/integra-realty-resources-opens-seventh-texas-office-in-rio-grande-valley/
89,Klondike Gold Phase 4 Drilling at Lone Star Zone,"Dec 10, 2020",https://finance.yahoo.com/news/klondike-gold-phase-4-drilling-133000864.html
90,Integra Realty Resources Opens Seventh Texas Office in Rio ...,"Mar 20, 2020",https://rebusinessonline.com/integra-realty-resources-opens-seventh-texas-office-in-rio-grande-valley/
91,Klondike Gold Phase 4 Drilling at Lone Star Zone,"Dec 10, 2020",https://finance.yahoo.com/news/klondike-gold-phase-4-drilling-133000864.html
92,San Antonio banks benefiting from area’s strong economy,"Feb 13, 2020",https://www.expressnews.com/business/local/article/San-Antonio-banks-benefiting-from-area-s-strong-15052300.php
93,"Lone Star Park in Grand Prairie now allows spectators to watch its live 
racing","Jul 3, 2020",https://www.dallasnews.com/sports/other-sports/2020/07/03/lone-star-park-in-grand-prairie-has-live-racing-and-now-allows-spectators/
94,Police: Man shot during bank robbery in Harlingen- suspect ...,"Jun 27, 2020",http://www.krgv.com/news/police-man-shot-during-bank-robbery-in-harlingen-suspect-arrested/
95,Lone Star $100K Settlement & Censure in SEC Suit,"Mar 18, 2020",https://www.natlawreview.com/article/when-cross-trade-principal-trade-sec-brings-enforcement-action-against-fund-manager
96,Texas: Open For Business,"Oct 27, 2020",https://businessfacilities.com/2020/10/texas-is-open-for-business-the-lone-star-state-can-take-a-punch/
97,"Lone Star Beer launches its first-ever seasonal beer- a Mexican-style lager 
brimming with Hill Country","Apr 21, 2020",https://www.dallasnews.com/food/drinks/2020/04/21/lone-star-beer-launches-its-first-ever-seasonal-beer-a-mexican-style-lager-brimming-with-hill-country-nostalgia/
98,San Antonio’s USAA Bank receives failing grade from bank regulator,"Oct 5, 2020",https://www.expressnews.com/business/local/article/San-Antonio-s-USAA-Bank-receives-failing-grade-15622526.php
99,"District champs! Denton Ryan celebrates its victory over Frisco Lone Star — 
see photos","Dec 4, 2020",https://www.dallasnews.com/high-school-sports/football/2020/12/04/district-champs-denton-ryan-celebrates-after-its-victory-over-frisco-lone-star-see-photos/
100,All the players from Texas in the Alabama-Ohio State national title game,"Jan 11, 2021",https://www.beaumontenterprise.com/sports/college/article/Texas-high-schools-Alabama-Ohio-State-championship-15862552.php
101,"SportsDayHS’ Nov. 22 Dallas-area rankings: Frisco Lone Star- Lovejoy make 
big moves up the 5A poll","Nov 22, 2020",https://www.dallasnews.com/high-school-sports/football/2020/11/22/sportsdayhs-nov-22-dallas-area-rankings-lewisville-sets-up-top-15-matchup-in-6a-frisco-lone-star-lovejoy-rise-in-5a/
102,"Hidalgo County Tax Collector reminding residents of property tax payment 
deadline","Jan 24, 2020",https://www.valleycentral.com/news/local-news/hidalgo-county-tax-collector-reminding-residents-of-property-tax-payment-deadline/
103,McGregor: Police look for 2 men after attempted ATM break-in,"Aug 26, 2020",https://www.kwtx.com/2020/08/26/mcgregor-police-look-for-2-men-after-attempted-atm-break-in/
104,"How to watch the Lone Star Varsity High School Sports Awards show On-Demand 
Show","Jun 17, 2020",https://www.lubbockonline.com/story/sports/high-school/baseball/2020/06/17/how-to-watch-lone-star-varsity-high-school-sports-awards-show-on-demand-show/113945988/
105,Everything you need to know about small business funding ...,"Apr 13, 2020",https://www.sbnewspaper.com/2020/04/13/everything-you-need-to-know-about-small-business-funding-options/
106,Lone Star Park cancels 8 scheduled races because of coronavirus concerns,"Jul 5, 2020",https://www.dallasnews.com/sports/other-sports/2020/07/05/lone-star-park-cancels-8-scheduled-races-because-of-coronavirus-concerns/
107,"James Gorman Obituary - (1930 - 2020) - Wichita Falls- TX - San Antonio 
Express-News","Oct 11, 2020",https://www.legacy.com/obituaries/sanantonio/obituary.aspx?n=james-ward-gorman-jim&pid=196929702&fhid=8900
108,"Blocked! Frisco Lone Star dominates all over the field in a win against 
Denton; see photos here","Nov 5, 2020",https://www.dallasnews.com/high-school-sports/football/2020/11/05/blocked-frisco-lone-star-dominates-all-over-the-field-in-a-win-against-denton-see-photos-here/
109,"Elon Musk’s relocation follows 687-000 other Californians who’ve moved to 
Texas in last decade","Dec 9, 2020",https://www.dallasnews.com/business/economy/2020/12/09/elon-musks-relocation-follows-687000-other-californians-whove-moved-to-texas-in-last-decade/
110,"UIL won’t name Lone Star Cup champions for first time- but Dallas-area 
schools were dominating","Jun 25, 2020",https://www.dallasnews.com/high-school-sports/football/2020/06/25/uil-wont-name-lone-star-cup-champions-for-first-time-but-dallas-area-schools-were-dominating/
111,Lone Star Prize dangles $10 million for a Texas-sized idea,"Mar 31, 2020",https://www.dallasnews.com/business/2020/03/31/lone-star-prize-dangles-10-million-for-a-texas-sized-idea/
112,Ducks Unlimited Expo scheduled for Texas this summer –,"Dec 28, 2020",https://www.lsonews.com/ducks-unlimited-expo-scheduled-for-texas-this-summer/
113,"See the hundreds of Dallas-area athletes who signed a national letter of 
intent on Wednesday",1 month ago,https://www.dallasnews.com/high-school-sports/2021/02/02/see-the-hundreds-of-dallas-area-athletes-who-will-sign-a-national-letter-of-intent-on-wednesday/
114,Waco-area news briefs: Lone Star Rodeo in Hubbard,"Sep 18, 2020",https://wacotrib.com/news/local/waco-area-news-briefs-lone-star-rodeo-in-hubbard/article_585e4b52-f9cf-11ea-a8f4-736b32687a32.html
115,"Financial adviser testifies she tried to dissuade Cantu from investing with 
FourWinds","Jan 25, 2018",https://www.mysanantonio.com/business/local/article/San-Antonio-lawyer-takes-stand-in-Uresti-trial-12524691.php
116,BANKING BAD: Odessa Bank of America customers locked ...,"Jan 14, 2021",https://www.cbs7.com/2021/01/15/banking-bad-odessa-bank-of-america-customers-locked-out-of-their-bank/
117,"Gas pipeline in Mont Belvieu erupts in flames after cut by contractor- 
officials say","Jul 29, 2020",https://www.click2houston.com/news/local/2020/07/29/explosion-reported-at-lone-star-ngl-facility-in-mont-belvieu-police-says/
118,"Lubbock Banking Community announces $343-000 contribution to support 
organizations affected by COVID-19","Apr 2, 2020",https://www.kcbd.com/2020/04/02/lubbock-banking-community-announces-contribution-support-organizations-affected-by-covid-/
119,Lone Star Bright: Texas Boasts A Saga Of Success,"Mar 4, 2020",https://businessfacilities.com/2020/03/lone-star-bright-texas-boasts-a-saga-of-success/
120,Woman accused of robbing Lone Star bank still jailed in Dallas,"Oct 31, 2019",https://www.kltv.com/2019/11/01/woman-accused-robbing-lone-star-bank-still-jailed-dallas/
121,"Pittsburgh-based PNC is making a big move into Texas with $11.6 billion 
deal for BBVA","Nov 16, 2020",https://www.dallasnews.com/business/banking/2020/11/16/pittsburgh-based-pnc-is-making-a-big-move-into-texas-with-116-billion-deal-for-bbva/
122,JPI Offloads 3 Apartment Complexes To Lone Star Funds ...,"Nov 17, 2020",https://www.bisnow.com/dallas-ft-worth/news/commercial-real-estate/jpi-offloads-three-apartment-complexes-to-lone-star-funds-affiliate-106778
123,"Today In Payments Around The World: Visa’s Click To Pay Launches In Canada- 
Lonestar Cell Joins Forces With WordRemit For Mobile Remittances","Sep 15, 2020",https://www.pymnts.com/news/2020/today-in-payments-around-the-world-visa-click-to-pay-launches-in-canada-lonestar-cell-joins-forces-with-word-remit/
124,Lone Star NYE: Behind the scenes with Ryan Berg- native Texan on ‘The Voice’,"Dec 28, 2020",https://cw39.com/lone-star-nye/lone-star-nye-behind-the-scenes-with-ryan-berg-native-texan-on-the-voice/
125,Previews and predictions for notable high school football ...,"Dec 2, 2020",https://www.dallasnews.com/high-school-sports/football/2020/12/02/previews-and-predictions-for-notable-high-school-football-games-from-intriguing-rematches-to-some-wild-playoff-scenarios/
126,LCU School of Business receives significant gift for student scholarships,"Dec 5, 2020",https://www.everythinglubbock.com/news/local-news/lcu-school-of-business-receives-significant-gift-for-student-scholarships/
127,Local BBVA Compass executive Ryan Parker hired as San ...,"Jul 10, 2017",https://www.bizjournals.com/sanantonio/news/2017/07/10/utsa-grad-tapped-as-bbva-compass-san-antonio-ceo.html
128,Police release suspect’s name in Lone Star bank robbery,"Oct 31, 2019",https://www.kltv.com/2019/10/31/police-release-suspects-name-lone-star-bank-robbery/
129,Finally- a Path Emerges to European Bank Mergers,"Aug 7, 2020",https://www.wsj.com/articles/finally-a-path-emerges-to-european-bank-mergers-11596800005
130,"Lone Star Flight Museum hosts Houston fly over with 30 vintage planes on 
Mother's Day","May 10, 2020",https://abc13.com/houston-flyover-lone-star-flight-museum-mothers-day-historic-planes/6147173/
131,SA bank robber dealt over 41 years in federal prison,"Mar 14, 2017",https://www.ksat.com/news/2017/03/14/sa-bank-robber-dealt-over-41-years-in-federal-prison/
132,Everything you need to know about the Wrangler National Finals Rodeo,"Dec 2, 2020",https://www.dallasnews.com/sports/other-sports/2020/12/02/everything-you-need-to-know-about-the-wrangler-national-finals-rodeo/
133,Two more warehouse projects are on the way,1 month ago,https://www.dallasnews.com/business/real-estate/2021/02/03/two-more-warehouse-projects-on-the-way-in-dallas-area/
134,GMCC welcomes Downtown Cafe – Progress Times,"Nov 27, 2019",https://www.progresstimes.net/2019/11/27/gmcc-welcomes-downtown-cafe/
135,"5 Dallas-area football things to watch this week- including a last chance 
at some history as regular season","Nov 29, 2020",https://www.dallasnews.com/high-school-sports/football/2020/11/29/5-dallas-area-football-things-to-watch-this-week-including-a-last-chance-at-some-history-as-regular-season-play-closes/
136,Lone Star Family Health Center Launches Virtual Clinic to ...,"Apr 24, 2020",https://www.woodlandsonline.com/npps/story.cfm?nppage=66429
137,Texas Bank Fined $2M In FinCEN Money Laundering Probe,"Nov 1, 2017",https://www.law360.com/articles/980608/texas-bank-fined-2m-in-fincen-money-laundering-probe
138,Hollywood- Texas: ‘9-1-1: Lone Star’ to Spend Another Season in Fake Texas,"Apr 17, 2020",https://www.texasmonthly.com/the-culture/911-lone-star-renewed-season-2-texas/
139,Veteran architect Jerry Merriman stepping aside- leaving a ...,"Aug 14, 2020",https://www.dallasnews.com/business/real-estate/2020/08/14/jerry-merriman-has-rebuilt-dallas-skyline/
140,Lone Star Park stables close until May due to COVID-19 pandemic,"Apr 2, 2020",https://www.dallasnews.com/sports/other-sports/2020/04/02/lone-star-park-stables-close-until-may-due-to-covid-19-pandemic/
141,North Texas’ only tuition-free orchestra- based in Irving- to host auditions,"Jun 30, 2020",https://www.dallasnews.com/news/education/2020/06/30/lone-star-youth-orchestra-to-host-auditions/
142,"Woman who passed note to Lone Star bank teller- stole estimated $5K- 
arrested in Dallas","Oct 30, 2019",https://www.kltv.com/2019/10/30/sheriffs-office-woman-passed-note-lone-star-bank-teller-stole-estimated-k/
143,Lone star ticks are on the hunt in New York,"May 21, 2020",https://www.fox5ny.com/news/lone-star-ticks-are-on-the-hunt-in-new-york
144,Lone Star Cowboy Poetry Gathering this week,"Feb 21, 2020",https://www.oaoa.com/news/local/lone-star-cowboy-poetry-gathering-this-week/article_91a6e4aa-5411-11ea-94ff-5bc00571caf2.html
145,The Woodlands Area EDP announces New Officers and ...,"Oct 13, 2020",https://hellowoodlands.com/the-woodlands-area-edp-announces-new-officers-and-board-of-directors/
146,Frost Bank Review: The Texas Bank Offering Full-Service ...,1 month ago,https://www.gobankingrates.com/reviews/frost-bank/
147,"Frisco Lone Star three-star running back Jaden Nixon commits to Oklahoma 
State","Apr 29, 2020",https://www.dallasnews.com/high-school-sports/football/2020/04/29/frisco-lone-star-three-star-running-back-jaden-nixon-commits-to-oklahoma-state/
148,Ribbon cutting for LNB’s new East Lubbock branch on Thursday- Sept. 24,"Sep 23, 2020",https://www.everythinglubbock.com/news/local-news/ribbon-cutting-for-lnbs-new-east-lubbock-branch-on-thursday-sept-24/
149,Keystone Bank in Austin raises $31M,"May 14, 2019",https://www.bizjournals.com/austin/news/2019/05/14/keystone-bank-raises-31m-buys-local.html
150,"Oklahoma pledge Marvin Mims of Frisco Lone Star breaks state and national 
records for single-season","Dec 5, 2019",https://www.dallasnews.com/high-school-sports/football/2019/12/05/ou-pledge-marvin-mims-of-frisco-lone-star-has-a-chance-to-break-a-state-record-friday/
