,Title,Time,Link
10,Royal Bank of Scotland International Luxembourg's €300 ...,5 days ago,https://www.globallegalchronicle.com/royal-bank-of-scotland-international-luxembourgs-e300-million-credit-facility-to-nrep-income-fund/
11,Royal Bank owner has not shifted HQ to London- boss insists,3 weeks ago,https://www.heraldscotland.com/business_hq/19102798.royal-bank-owner-still-headquartered-scotland-boss-insist/
12,Citi Must Face Trader's Claims That He Was Forex 'Scapegoat',2 days ago,https://www.bloomberg.com/news/articles/2021-03-12/citi-must-defend-trader-s-malicious-prosecution-suit-judge-says
13,ALPIMA snaps up former DWS- RBS executive to head up ...,2 days ago,https://www.thetradenews.com/alpima-snaps-up-former-dws-rbs-executive-to-head-up-product-development/
14,Search for Young Ambassadors kicked off by Royal Bank RugbyForce,5 days ago,https://theedinburghreporter.co.uk/2021/03/search-for-young-ambassadors-kicked-off-by-royal-bank-rugbyforce/
15,RBS adversary Tomlinson eyes windfall from sale of care home developer,3 weeks ago,https://news.sky.com/story/rbs-adversary-tomlinson-eyes-windfall-from-sale-of-care-home-developer-12226964
16,The Scottish economy still stuck in downturn last month ...,6 days ago,https://www.insider.co.uk/news/scottish-economy-still-stuck-downturn-23623381
17,Scottish jobs market begins to shake off the worst effects of the ...,1 week ago,https://www.insider.co.uk/news/scottish-jobs-market-begins-shake-23611916
18,RBS owner NatWest to quit Ireland and resume dividends after £351m loss,3 weeks ago,https://www.scotsman.com/business/rbs-owner-natwest-to-quit-ireland-and-resume-dividends-after-ps351m-loss-3139902
19,"Credit and Debit Payment Market to Eyewitness Massive Growth by 2026 with 
Prominent Key Companies: Barclays PLC- Royal Bank of Scotland plc (RBS)- 
MasterCard- Visa Inc",3 days ago,https://www.mccourier.com/credit-and-debit-payment-market-to-eyewitness-massive-growth-by-2026-with-prominent-key-companies-barclays-plc-royal-bank-of-scotland-plc-rbs-mastercard-visa-inc/
20,"Greensill collapse’s impact on Gupta bank Wyelands triggers fears for bank 
customers",2 days ago,https://www.standard.co.uk/business/greensill-gupta-bank-wyelands-triggers-fears-for-bank-customers-steel-b923731.html
21,NATWEST GROUP ORD 100P - Consensus Indicates ...,14 hours ago,https://www.directorstalkinterviews.com/natwest-group-ord-100p---consensus-indicates-potential-111.0-upside/412968021
22,Microcredit Market Research Report 2021 | JP Morgan- Bank ...,5 days ago,https://soccernurds.com/science/2026595/microcredit-market-research-report-2021-jp-morgan-bank-of-america-citigroup-royal-bank-of-scotland/
23,Former RBS bank set to be converted into new restaurant and bar,3 weeks ago,https://www.lancs.live/news/lancashire-news/former-rbs-bank-set-converted-19860710
24,Global Open API Banking Market Analysis- Trends- Top ...,1 day ago,https://neighborwebsj.com/uncategorized/4635471/global-open-api-banking-market-analysis-trends-top-manufacturers-share-growth-statistics-opportunities-forecast-barclays-hsbc-lloyds-group-santander/
25,An unlikely partnership: Award-winning Scots rapper teams up ...,1 week ago,https://www.heraldscotland.com/news/19130529.unlikely-partnership-award-winning-scots-rapper-nova-teams-rbs-battle-covid-impact/
26,David Fairman & Samantha Van Stokrom - Authors & ...,5 days ago,https://www.darkreading.com/author-bio.asp?author_id=5719
27,Fitch Revises Outlook on Paragon's Rating to Stable from ...,2 days ago,https://www.fitchratings.com/research/banks/fitch-revises-outlook-on-paragon-rating-to-stable-from-negative-affirms-at-bbb-12-03-2021
28,Foreign Exchange Margin Trading Market Share 2021 by ...,3 days ago,https://neighborwebsj.com/news/4514337/foreign-exchange-margin-trading-market-share-2021-by-global-players-goldman-sachs-hsbc-barclays-citibank-royal-bank-of-scotland-deutsche-bank-bnp-paribas-bank-of-america-merrill-lynch-jpmorg/
29,Citi Must Face Former Trader's Malicious-Prosecution Lawsuit,2 days ago,https://www.bnnbloomberg.ca/citi-must-face-former-trader-s-malicious-prosecution-lawsuit-1.1576258
30,Fitch Rates China Everbright Bank HK Branch's USD Notes ...,3 days ago,https://www.fitchratings.com/research/banks/fitch-rates-china-everbright-bank-hk-branch-usd-notes-final-bbb-11-03-2021
31,Oracle Q3- 2020-21: Revenue growth of 3% backdrop to Ellison attack on SAP,3 days ago,https://www.computerweekly.com/news/252497658/Oracle-Q3-2020-21-Revenue-growth-of-3-backdrop-to-Ellison-attack-on-SAP
32,Trade Finance Market: GLOBAL OPPORTUNITY ANALYSIS ...,2 days ago,https://ksusentinel.com/2021/03/12/trade-finance-market-global-opportunity-analysis-and-industry-forecast-2026/
33,Award-winning Scots rapper writing rhymes about the impact of Covid...,2 days ago,https://www.thescottishsun.co.uk/tvandshowbiz/6807666/nova-scotia-the-truth-shaheeda-sinckler-rbs/
34,Fitch Rates JP Morgan Chase Commercial Mortgage ...,2 days ago,https://www.fitchratings.com/research/structured-finance/fitch-rates-jp-morgan-chase-commercial-mortgage-securities-trust-2021-410t-12-03-2021
35,Apartments proposed for former NatWest Bank site in Wareham,1 week ago,https://www.bournemouthecho.co.uk/news/19136870.apartments-proposed-former-natwest-bank-site-wareham/
36,Fitch Affirms Jefferies Finance's Long-Term IDR at 'BB ...,2 days ago,https://www.fitchratings.com/research/non-bank-financial-institutions/fitch-affirms-jefferies-finance-long-term-idr-at-bb-outlook-revised-to-stable-12-03-2021
37,Recovery and Reform Bolster China's Bank Operating ...,2 weeks ago,https://www.fitchratings.com/research/banks/recovery-reform-bolster-chinas-bank-operating-environment-02-03-2021
38,Young rugby ambassadors sought - DNG Online Limited,4 days ago,https://www.dng24.co.uk/young-rugby-ambassadors-sought/
39,Fitch Upgrades International Bank for Economic Cooperation ...,5 days ago,https://www.fitchratings.com/research/sovereigns/fitch-upgrades-international-bank-for-economic-cooperation-to-bbb-outlook-stable-09-03-2021
40,£9m cost for vaccine centres in NHS Lothian,3 days ago,https://www.edinburghnews.scotsman.com/health/coronavirus/ps9m-cost-for-vaccine-centres-in-nhs-lothian-3161676
41,Fitch Rates $200 Million Miami-Dade Cty- FL Aviation CP ...,4 days ago,https://www.fitchratings.com/research/us-public-finance/fitch-rates-200-million-miami-dade-cty-fl-aviation-cp-notes-ser-2021-amt-f1-10-03-2021
42,Fitch Affirms State of New York's IDR; Rates $636MM GOs at ...,2 days ago,https://www.fitchratings.com/research/us-public-finance/fitch-affirms-state-of-new-york-idr-rates-636mm-gos-at-aa-outlook-remains-negative-12-03-2021
43,Royal Bank of Scotland (RBS) Q2 2020 Earnings Call Transcript,"Aug 1, 2020",https://www.fool.com/earnings/call-transcripts/2020/08/01/royal-bank-of-scotland-rbs-q2-2020-earnings-call-t.aspx
44,Fitch Affirms GE and GE Capital at 'BBB' on Announcement of ...,4 days ago,https://www.fitchratings.com/research/non-bank-financial-institutions/fitch-affirms-ge-ge-capital-at-bbb-on-announcement-of-gecas-combination-outlook-stable-10-03-2021
45,Royal Bank of Scotland changes name to NatWest,"Jul 22, 2020",https://www.theguardian.com/business/2020/jul/22/royal-bank-of-scotland-changes-name-to-natwest
46,Royal Bank of Scotland (RBS) Q3 2020 Earnings Call Transcript,"Oct 30, 2020",https://www.fool.com/earnings/call-transcripts/2020/10/30/royal-bank-of-scotland-rbs-q3-2020-earnings-call-t/
47,International Women's Day: Women's work during the pandemic,6 days ago,https://www.bbc.co.uk/news/uk-scotland-56318364
48,"Meghan Markle Bullying Allegations Filed by Royal Adviser Jason Knauf: What 
to Know About the Texas Native",5 days ago,https://popculture.com/celebrity/news/meghan-markle-bullying-allegations-filed-royal-adviser-jason-knauf/
49,The Big Interview: Women’s Enterprise Scotland CEO Carolyn Currie,1 week ago,https://www.scotsman.com/business/the-big-interview-womens-enterprise-scotland-ceo-carolyn-currie-3156843
50,Asante Gold Appoints Edward Abrokwah to Advisory Board ...,1 week ago,https://www.globenewswire.com/news-release/2021/03/04/2187288/0/en/Asante-Gold-Appoints-Edward-Abrokwah-to-Advisory-Board-and-Announces-Incentive-Options.html
51,RBS tells its staff to carry on working from home until next year,"Jul 20, 2020",https://www.theguardian.com/business/2020/jul/20/rbs-tells-its-staff-to-carry-on-working-from-home-until-next-year
52,Royal Bank of Scotland bids farewell to tainted name on July 22,"Jul 15, 2020",https://www.reuters.com/article/us-britain-rbs-namechange-idUSKCN24H0S2
53,"Callous Scots conman who posed as police officer to swindle £35k from 
vulnerable OAPs is jailed",5 days ago,https://www.dailyrecord.co.uk/news/local-news/callous-scots-conman-who-posed-23646425
54,The Lloyds share price: what have I learned from it?,3 days ago,https://www.fool.co.uk/investing/2021/03/11/the-lloyds-share-price-what-have-i-learned-from-it/
55,Fitch Assigns First-Time 'BBB+' Rating to Bruce Power LP ...,3 days ago,https://www.fitchratings.com/research/corporate-finance/fitch-assigns-first-time-bbb-rating-to-bruce-power-lp-outlook-stable-11-03-2021
56,Royal Bank of Scotland Tells Most Staff to Stay Home Until 2021,"Jul 20, 2020",https://www.bloomberg.com/news/articles/2020-07-20/royal-bank-of-scotland-tells-most-staff-to-stay-home-until-2021
57,Urgent scam warning issued by Royal Bank of Scotland ...,"Jan 9, 2021",https://www.ross-shirejournal.co.uk/news/royal-bank-of-scotland-issues-urgent-lockdown-scam-warning-224222/
58,United Trust Bank makes five appointments to development ...,6 days ago,https://www.financialreporter.co.uk/specialist-lending/united-trust-bank-makes-five-appointments-to-development-finance-team.html
59,What has happened to mortgage and saving rates since the base rate cut?,3 days ago,https://www.thisismoney.co.uk/money/mortgageshome/article-9346165/What-happened-mortgage-saving-rates-base-rate-cut.html
60,Royal Bank of Scotland issues urgent scam warning,"Jan 7, 2021",https://www.insider.co.uk/news/royal-bank-scotland-issues-urgent-23278175
61,Spring Finance returns to second mortgage market,6 days ago,https://www.mortgageintroducer.com/spring-finance-returns-to-second-mortgage-market/
62,Royal Bank Of Scotland Is Now NatWest,"Jul 23, 2020",https://www.nasdaq.com/articles/royal-bank-of-scotland-is-now-natwest-2020-07-23
63,Fitch Upgrades HT Abanca RMBS II- FT; Outlook Stable,5 days ago,https://www.fitchratings.com/research/structured-finance/fitch-upgrades-ht-abanca-rmbs-ii-ft-outlook-stable-09-03-2021
64,"The Royal Bank of Scotland plc -- Moody's affirms all ratings of NatWest 
Group and NatWest Bank","Dec 17, 2020",https://finance.yahoo.com/news/royal-bank-scotland-plc-moodys-162207722.html
65,Fitch Affirms Royal Bank of Scotland International Limited's ...,"Aug 20, 2020",https://www.fitchratings.com/research/banks/fitch-affirms-royal-bank-of-scotland-international-limited-ecp-programme-at-f1-20-08-2020
66,Royal Bank of Scotland warning of Black Friday scams,"Nov 26, 2020",https://www.largsandmillportnews.com/news/18901925.royal-bank-scotland-warning-black-friday-scams/
67,Covid: Lockdown exit 'at risk' after rule-flouting Rangers fans,6 days ago,https://www.glasgowtimes.co.uk/news/19143057.covid-scotland-recap-lockdown-exit-at-risk-rangers-fans-flout-rules/
68,Five successful female entrepreneurs we can all learn from,4 days ago,http://elitebusinessmagazine.co.uk/analysis/item/five-successful-female-entrepreneurs-we-can-all-learn-from
69,Royal Bank of Scotland Announces New Payment Service Tyl,"Jul 1, 2020",https://www.crowdfundinsider.com/2020/07/163508-royal-bank-of-scotland-announces-new-payment-service-tyl/
70,Falkirk-based consultancy overcomes coronavirus crisis ...,6 days ago,https://www.heraldscotland.com/business_hq/19140586.falkirk-based-consultancy-overcomes-coronavirus-crisis-impact/
71,Kensington hires two new BDMs,4 days ago,https://www.mortgagestrategy.co.uk/news/kensington-hires-two-new-bdms/
72,ROYAL BANK OF SCOTLAND GROUP (RBS) Q1 2020 Earnings Call Transcript,"May 2, 2020",https://www.fool.com/earnings/call-transcripts/2020/05/02/royal-bank-of-scotland-group-rbs-q1-2020-earnings.aspx
73,Andrew Bailey BoE Outlook 2021 | Base Rate Outlook from ...,2 days ago,https://www.cityindex.co.uk/market-analysis/andrew-bailey-governor-of-the-bank-of-england/
74,Fitch Takes Rating Actions on Two Dreyfus Treasury Money ...,1 week ago,https://www.fitchratings.com/research/fund-asset-managers/fitch-takes-rating-actions-on-two-dreyfus-treasury-money-market-funds-on-reorganization-05-03-2021
75,NAB hires former Royal Bank of Scotland CEO as its COO,"Dec 8, 2020",https://ibsintelligence.com/ibsi-news/nab-hires-former-royal-bank-of-scotland-ceo-as-its-coo/
76,Number of SMEs switching from Royal Bank of Scotland ...,"Nov 26, 2020",https://www.heraldscotland.com/business_hq/18902722.number-smes-switching-royal-bank-scotland-still-well-target/
77,Inspirational speakers to help West Midlands businesses ...,2 days ago,https://coventryobserver.co.uk/news/inspirational-speakers-to-help-west-midlands-businesses-thrive-post-brexit-at-free-virtual-event-28419/
78,Royal Bank of Scotland hires Tuck as head of products,"Apr 24, 2020",https://dailybusinessgroup.co.uk/2020/04/royal-bank-of-scotland-hires-tuck-as-head-of-products/
79,RBS profits halve as bank takes £800m coronavirus hit,"May 1, 2020",https://www.theguardian.com/business/2020/may/01/rbs-royal-bank-scotland-profits-bank-coronavirus
80,Royal Bank of Scotland (RBS) Q1 Earnings Fall Y/Y- Costs Down,"May 4, 2020",https://finance.yahoo.com/news/royal-bank-scotland-rbs-q1-153703249.html
81,'Bank forged my signature then told me to pay £1.2m',22 hours ago,https://www.thetimes.co.uk/article/bank-forged-my-signature-then-told-me-to-pay-1-2m-xl5svwtc7
82,More than 50-000 RBS staff to work from home until at least September,"May 21, 2020",https://www.theguardian.com/business/2020/may/21/rbs-staff-work-from-home-september-bank-covid-19-safety
83,Royal Bank of Scotland rebrands to NatWest Group,"Jul 22, 2020",https://www.fnlondon.com/articles/royal-bank-of-scotland-rebrands-to-natwest-group-20200722
84,How Starling became a unicorn and challenged the big beasts ...,1 day ago,https://www.thetimes.co.uk/article/how-starling-became-a-unicorn-and-challenged-the-big-beasts-of-banking-dgk5jccq0
85,"Revenge of the Sussex survivors' club: The inside story of how a fairytale 
turned into a nightmare",1 week ago,https://www.dailymail.co.uk/news/article-9323183/Revenge-Sussex-survivors-club-inside-story-fairytale-turned-nightmare.html
86,Axe falls on TSB branch in Turriff,1 week ago,https://www.grampianonline.co.uk/news/axe-falls-on-the-tsb-in-turriff-230439/
87,Jeremy Peat: Encouraging for our immediate future ... but what ...,1 week ago,https://www.heraldscotland.com/business_hq/19136246.jeremy-peat-encouraging-immediate-future-lies-beyond/
88,Meghan and Harry: The Queen will NOT be watching Oprah interview 'circus',1 week ago,https://www.dailymail.co.uk/news/article-9335195/The-Queen-not-watching-Monarch-ignore-Harry-Meghan-Oprah-interview-circus.html
89,Royal Bank Of Scotland: One Of The Few Buying Opportunities Today,"Mar 20, 2020",https://seekingalpha.com/article/4333276-royal-bank-of-scotland-one-of-buying-opportunities-today
90,"Coronavirus in Scotland RECAP: John Swinney criticises ‘deafening silence’ 
from Rangers over mass fan gatherings",6 days ago,https://www.fifetoday.co.uk/health/coronavirus/coronavirus-in-scotland-recap-john-swinney-criticises-deafening-silence-from-rangers-over-mass-fan-gatherings-3157563
91,Royal Bank of Scotland dumps its name in rebrand- deepens ...,"Feb 14, 2020",https://www.bankingdive.com/news/royal-bank-of-scotland-rebrand-natwest-climate/572375/
92,Royal Bank of Scotland tumbles in London as target cut overshadows a rebrand,"Feb 14, 2020",https://www.marketwatch.com/story/royal-bank-of-scotland-tumbles-in-london-as-target-cut-overshadows-a-rebrand-2020-02-14
93,ROYAL BANK OF SCOTLAND GROUP (RBS) Q4 2019 Earnings Call Transcript,"Feb 14, 2020",https://www.fool.com/earnings/call-transcripts/2020/02/14/royal-bank-of-scotland-group-rbs-q4-2019-earnings.aspx
94,RBS- Bank of Scotland and Clydesdale ranked by watchdog in ...,"Aug 19, 2020",https://www.insider.co.uk/news/rbs-bank-scotland-clydesdale-ranked-22544208
95,People: Hurst; Matthews & Goodman; Quantuma; Illumar; GC ...,3 days ago,https://www.thebusinessdesk.com/northwest/news/2075344-people-hurst-matthews-goodman-quantuma-illumar-gc-business-finance
96,RBS owner swings to a loss after COVID-19 hit,"Jul 31, 2020",https://www.insider.co.uk/company-results-forecasts/rbs-owner-swings-loss-after-22446674
97,Royal Bank of Scotland launches card for carers,"Apr 22, 2020",https://www.grampianonline.co.uk/news/a-card-for-carers-has-been-launched-by-royal-bank-of-scotland-197496/
98,200000 more SMEs offered dowries to switch from Royal Bank ...,"Jun 23, 2020",https://www.heraldscotland.com/business_hq/18537596.firms-offered-dowries-switch-royal-bank-scotland-group/
99,Royal Bank of Scotland begins roll out of Tyl payment terminals,"Jun 30, 2020",https://www.finextra.com/pressarticle/83095/royal-bank-of-scotland-begins-roll-out-of-tyl-payment-terminals
100,"Imagine Owning Royal Bank of Scotland Group (LON:RBS) While The Price 
Tanked 67%","Apr 8, 2020",https://finance.yahoo.com/news/imagine-owning-royal-bank-scotland-105424786.html
101,Royal Bank of Scotland owner NatWest profit hugely outstrips ...,"Oct 30, 2020",https://www.heraldscotland.com/business_hq/18833488.royal-bank-scotland-owner-natwests-profit-outstrips-expectations-400m/
102,Most trusted banks in the UK ranked from best to worst with bad news for RBS,"Sep 14, 2020",https://www.dailyrecord.co.uk/lifestyle/money/most-trusted-banks-uk-ranked-22679391
103,World Bank adviser: RBS name change is sign of decline,"Jul 26, 2020",https://www.heraldscotland.com/news/18608667.world-bank-adviser-rbs-name-change-sign-decline/
104,What Type Of Returns Would Royal Bank of Scotland Group's ...,"Jul 13, 2020",https://simplywall.st/stocks/gb/banks/lse-nwg/natwest-group-shares/news/what-type-of-returns-would-royal-bank-of-scotland-groupslonrbs-shareholders-have-earned-if-they-purchased-their-sharesfive-years-ago
105,"Royal Bank of Scotland: how name change to NatWest next week will affect 
customers and branches","Jul 17, 2020",https://www.edinburghlive.co.uk/news/edinburgh-news/royal-bank-scotland-how-name-18612616
106,RBS Risk Manager Gets Day in U.S. Court Seeking Whistleblower Payout,"May 13, 2020",https://www.insurancejournal.com/news/national/2020/05/13/568407.htm
107,RBS- Tesco Bank- Halifax and Starling: The best and worst ...,"Dec 8, 2020",https://www.heraldscotland.com/news/18930210.rbs-tesco-bank-halifax-starling-best-worst-banks-uk-ranked/
108,International Women's Day 2021: 46 inspirational British business women,6 days ago,https://www.business-live.co.uk/enterprise/international-womens-day-2021-46-19949068
109,U.S. federal court tells SEC- Justice Dept to review RBS whistleblower case,"May 12, 2020",https://www.reuters.com/article/us-usa-sec-whistleblower-idUSKBN22O1A0
110,RBS to Cut Up to 90 Staff in U.S. Investment-Banking Overhaul,"Jun 24, 2020",https://www.bloomberg.com/news/articles/2020-06-24/rbs-to-cut-up-to-90-staff-in-u-s-investment-banking-overhaul
111,"Edinburgh firm aims to eliminate food waste with help from Royal Bank of 
Scotland","Sep 29, 2020",https://www.scotsman.com/business/edinburgh-firm-aims-eliminate-food-waste-help-royal-bank-scotland-2986897
112,British backing gives some RBS investors comfort in crisis,"May 19, 2020",https://www.reuters.com/article/us-rbs-strateg-focus-idUSKBN22V1KN
113,"Royal Bank of Scotland launches £100 switching offer but you must act fast 
– full details","Sep 2, 2020",https://www.express.co.uk/finance/personalfinance/1330007/royal-bank-of-Scotland-switching-offer-savers-details
114,550 jobs to go at RBS and NatWest branches and London ...,"Aug 12, 2020",https://www.insider.co.uk/news/550-jobs-go-rbs-natwest-22512729
115,Royal Bank of Scotland extends remote working policy to ...,"Jul 21, 2020",https://employeebenefits.co.uk/royal-bank-scotland-remote-working-2021/
116,Boris Johnson hits out at SNP calls for second Scottish referendum,3 hours ago,https://news.yahoo.com/boris-johnson-hits-snp-calls-185131453.html
117,Royal Bank of Scotland Drops as Gloom About Brexit Deepens,"Aug 1, 2019",https://www.bloomberg.com/news/articles/2019-08-02/rbs-awards-special-dividend-as-it-braces-for-tough-times-ahead
118,"Plans lodged to convert former Callander Royal Bank of Scotland branch in 
to home",1 month ago,https://www.dailyrecord.co.uk/news/local-news/home-plan-callander-bank-building-23367742
119,"Royal Bank of Scotland offers mortgage relief to customers hit by 
coronavirus","Mar 10, 2020",https://www.reuters.com/article/us-health-coronavirus-rbs-idUSKBN20X1CX
120,Royal Bank owner puts Edinburgh base on market,"Oct 15, 2020",https://www.heraldscotland.com/business_hq/18798072.royal-bank-owner-puts-edinburgh-base-market/
121,Royal Bank of Scotland chief Alison Rose reveals top team at NatWest Markets,"Jun 11, 2020",https://www.scotsman.com/business/royal-bank-scotland-chief-alison-rose-reveals-top-team-natwest-markets-2881260
122,SEC- DOJ ordered to review RBS whistleblower's claim on ...,"May 13, 2020",https://www.complianceweek.com/whistleblowers/sec-doj-ordered-to-review-rbs-whistleblowers-claim-on-49b-settlement/28905.article
123,"Royal Bank of Scotland reveals top coronavirus scams - including pets- hot 
tubs and Nintendo Switches","Jun 17, 2020",https://www.dailyrecord.co.uk/lifestyle/royal-bank-scotland-reveals-top-22206172
124,Royal Bank of Scotland's £20 note is designed to celebrate ...,"Mar 27, 2020",https://www.dezeen.com/2020/03/27/royal-bank-of-scotland-20-note/
125,RBS Breaks Away From the Past With Name Change to NatWest,"Feb 13, 2020",https://www.bloomberg.com/news/articles/2020-02-14/royal-bank-of-scotland-breaks-away-with-name-change-to-natwest
126,Why Shares of Royal Bank of Scotland Are Up Today,"Dec 13, 2019",https://www.fool.com/investing/2019/12/13/why-shares-of-royal-bank-of-scotland-are-up-today.aspx
127,"Scots woman distraught after safe box packed with irreplaceable jewellery 
'goes missing at bank'","Jan 14, 2021",https://www.dailyrecord.co.uk/news/scottish-news/scots-woman-distraught-after-safe-23314329
128,RBS extends account switching incentives due to COVID-19 slowdown,"Jun 22, 2020",https://www.reuters.com/article/uk-royal-bnk-sc-grp-accounts-idUKKBN23U0QH
129,RBS and NatWest to cut over 500 full-time jobs through voluntary redundancy,"Aug 13, 2020",https://www.dailyrecord.co.uk/lifestyle/money/rbs-natwest-cut-over-500-22513531
130,"RBS: Royal Bank of Scotland is offering 3% savings account - 'our highest 
interest rate'","Nov 16, 2020",https://www.express.co.uk/finance/personalfinance/1360651/rbs-royal-bank-of-scotland-savings-account-interest-rates
131,How far will Alison Rose go to take RBS into the 21st century?,"Feb 9, 2020",https://www.theguardian.com/business/2020/feb/09/alison-rose-strategy-royal-bank-of-scotland-job-cuts
132,"NatWest Teams Up With Royal Bank of Scotland & Ulster Bank to Launch 
“Companion Card” For Carers to Support Vulnerable Customers","Apr 24, 2020",https://www.crowdfundinsider.com/2020/04/160609-natwest-teams-up-with-royal-bank-of-scotland-ulster-bank-to-launch-companion-card-for-carers-to-support-vulnerable-customers/
133,Royal Bank of Scotland Appoints Alison Rose as Chief Executive,"Sep 20, 2019",https://www.barrons.com/articles/royal-bank-of-scotland-appoints-alison-rose-as-chief-executive-51569018330
134,UBS and Barclays upgrade Royal Bank of Scotland ahead of Q1 results,"Apr 29, 2020",https://www.ig.com/uk/news-and-trade-ideas/ubs-and-barclays-upgrade-royal-bank-of-scotland-ahead-of-q1-resu-200429
135,NatWest/Royal Bank of Scotland Business Credit Card ...,"Oct 21, 2020",https://moneyfacts.co.uk/star-ratings/natwest-royal-bank-of-scotland-business-credit-cards/
136,Royal Bank of Scotland: Howard Brown's Switcher to RBS,"Mar 22, 2020",https://www.thedrum.com/creative-works/project/royal-bank-scotland-howard-browns-switcher-rbs
137,Royal Bank of Scotland posts 2018 profits,"Feb 15, 2019",https://www.stamfordadvocate.com/business/article/Royal-Bank-of-Scotland-posts-2018-profits-13619582.php
138,HSBC- Royal Bank of Scotland Plan to Enhance Digital Banking,"Nov 12, 2019",https://www.nasdaq.com/articles/hsbc-royal-bank-of-scotland-plan-to-enhance-digital-banking-2019-11-12
139,Jamie Ritchie wants younger voices to be heard within rugby clubs,3 days ago,https://www.fifetoday.co.uk/sport/rugby-union/jamie-ritchie-wants-younger-voices-to-be-heard-within-rugby-clubs-3161947
140,Thousands of Royal Bank of Scotland workers asked to stay at ...,"Jul 22, 2020",https://www.edinburghnews.scotsman.com/business/consumer/thousands-royal-bank-scotland-workers-asked-stay-home-how-will-affect-edinburgh-businesses-2920366
141,Royal Bank of Scotland whistleblower sues U.S. agencies in bounty battle,"Feb 12, 2020",https://www.reuters.com/article/us-usa-finance-whistleblower-idUSKBN2061ZD
142,Scottish youngsters are winners as Royal Bank helps clubs to get Rugby Ready,"Dec 1, 2020",https://www.dailyrecord.co.uk/special-features/royal-bank-rugby-force-support-23091190
143,Bid for home at former RBS bank hall in North Berwick turned ...,"Dec 21, 2020",https://www.eastlothiancourier.com/news/18953288.bid-home-former-rbs-bank-hall-north-berwick-turned/
144,Former Royal Bank of Scotland in Lancaster to go under the hammer,"Aug 7, 2020",https://www.lancasterguardian.co.uk/business/former-royal-bank-scotland-lancaster-go-under-hammer-2935934
145,Sussex society: The key figures at the centre of the Meghan bullying claims,6 days ago,https://www.telegraph.co.uk/royal-family/0/meghan-markle-bullying-claims-who-staff-duchess-sussex-allegations/
146,"293 year old Royal Bank of Scotland brand officially scrapped as bank 
rebrands as NatWest Group","Jul 22, 2020",https://www.yorkshirepost.co.uk/business/consumer/293-year-old-royal-bank-scotland-brand-officially-scrapped-bank-rebrands-natwest-group-2920147
147,Royal Bank of Scotland - BoE requests dividend cancellation,"Apr 1, 2020",https://www.hl.co.uk/shares/share-research/202004/royal-bank-of-scotland-boe-requests-dividend-cancellation
148,CA/ICWA vacancy in Royal Bank of Scotland,"Jul 6, 2020",https://www.taxscan.in/ca-icwa-vacancy-in-royal-bank-of-scotland/63598/
149,Shares in Royal Bank owner sent soaring amid improved ...,"Oct 30, 2020",https://www.heraldscotland.com/business_hq/18836055.royal-owner-lifted-better-news-loans/
