,Title,Time,Link
37,Capital One Beats COVID-19 Airline Ticket Refund Suit,1 week ago,https://www.law360.com/articles/1362115/capital-one-beats-covid-19-airline-ticket-refund-suit
38,Capital One Financial Corp. stock rises Friday- still underperforms market,1 week ago,https://www.marketwatch.com/story/capital-one-financial-corp-stock-rises-friday-still-underperforms-market-01614981651-089228c5a4b2
39,1863 Ventures Launches 3Rs Business Development ...,3 weeks ago,https://www.prnewswire.com/news-releases/1863-ventures-launches-3rs-business-development-program-with-funding-from-capital-one-and-the-rockefeller-foundation-301232589.html
40,"Capital One Financial Corp. stock underperforms Thursday when compared to 
competitors despite daily gains",3 days ago,https://www.marketwatch.com/story/capital-one-financial-corp-stock-underperforms-thursday-when-compared-to-competitors-despite-daily-gains-01615500066-b623b66934cd
41,To Stay Agile- Companies Are Investing In These 3 Payment Technologies,1 week ago,https://www.forbes.com/sites/capitalone/2021/03/03/to-stay-agile-companies-are-investing-in-these-3-payment-technologies/
42,INVESTOR ALERT: Kirby McInerney LLP Announces an ...,1 week ago,https://www.businesswire.com/news/home/20210305005569/en/INVESTOR-ALERT-Kirby-McInerney-LLP-Announces-an-Investigation-of-Shareholder-Claims-Against-Capital-One-Financial-Corporation
43,Capital One (COF) Gains As Market Dips: What You Should Know,1 week ago,https://finance.yahoo.com/news/capital-one-cof-gains-market-225010804.html
44,"London chaos: Metropolitan Police clash with protestors in capital - One 
arrested",4 hours ago,https://www.express.co.uk/news/uk/1409838/London-news-harrow-protest-met-police-arrest-cressida-dick-crime
45,"Capital One Financial Corp. stock outperforms market despite losses on the 
day",2 weeks ago,https://www.marketwatch.com/story/capital-one-financial-corp-stock-outperforms-market-despite-losses-on-the-day-01614722461-717cf2be9071
46,Spin Control: If capital gains tax fails- how about one for ...,10 hours ago,https://www.spokesman.com/stories/2021/mar/14/spin-control-if-capital-gains-tax-fails-how-about-/
47,Sunrun sizzles as Capital One ups on growth- cost savings,2 weeks ago,https://seekingalpha.com/news/3667825-sunrun-sizzles-as-capital-one-ups-on-growth-cost-savings
48,"The Zacks Analyst Blog Highlights: Deere- LyondellBasell- Interactive 
Brokers Group- Capital One Financial Corporation and Weyerhaeuser",2 weeks ago,https://finance.yahoo.com/news/zacks-analyst-blog-highlights-deere-155203944.html
49,How I Swipe: TPG Senior Editor Nick Ewen,2 hours ago,https://thepointsguy.com/news/how-i-swipe-tpg-senior-editor-nick-ewen/
50,"Capital One Financial Corp. stock outperforms competitors on strong trading 
day",6 days ago,https://www.marketwatch.com/story/capital-one-financial-corp-stock-outperforms-competitors-on-strong-trading-day-01615240871-a63fa2494a5d
51,"Capital One Financial Co. (NYSE:COF) Given Average Recommendation of ""Buy"" 
by Brokerages",3 days ago,https://www.marketbeat.com/instant-alerts/nyse-cof-consensus-analyst-rating-2021-03/
52,Texas A&M makes Elite Eight in one 16 team college football tournament,5 hours ago,https://247sports.com/college/texas-am/Article/Texas-AM-16-team-college-football-tournament-162394419/
53,Short-handed Wizards host red-hot Bucks | Fieldlevel ...,4 hours ago,https://www.northwestgeorgianews.com/fieldlevel/short-handed-wizards-host-red-hot-bucks/article_28e6f4ea-ead2-5c3f-a16b-0d29408faa50.html
54,KeyCorp buys analytics consultancy AQN Strategies LLC ...,1 week ago,https://www.bizjournals.com/pittsburgh/news/2021/03/03/key-buys-consultancy.html
55,Capital One Financial (NYSE:COF) Price Target Raised to $143.00,4 days ago,https://www.marketbeat.com/instant-alerts/nyse-cof-a-buy-or-sell-right-now-2021-03/
56,Blank-check backed by Bain Capital affiliate aims for $300 million IPO,3 days ago,https://www.reuters.com/article/bcc-investment-corp-ipo/update-1-blank-check-backed-by-bain-capital-affiliate-aims-for-300-mln-ipo-idUSL4N2LA3EO
57,Last call at Wellesley Peet's Coffee: Town loses a central ...,4 hours ago,https://theswellesleyreport.com/2021/03/last-call-at-wellesley-peets-coffee-town-loses-a-central-gathering-spot/
58,4 Sign-Up Bonuses That Make Paying Your Taxes With a Credit Card Worth It,3 days ago,https://www.fool.com/the-ascent/credit-cards/articles/4-sign-up-bonuses-that-make-paying-your-taxes-with-a-credit-card-worth-it/
59,Second-Half Surge Pushes #3 Terps Past #4 Rutgers ...,22 hours ago,https://umterps.com/news/2021/3/13/mens-lacrosse-second-half-surge-pushed-3-terps-past-4-rutgers.aspx
60,First Premier Bank Mastercard Credit Card Review ...,2 days ago,https://time.com/nextadvisor/credit-cards/reviews/first-premier-bank-mastercard-card-review/
61,Best Flat Rate Cash Back Credit Cards of 2021,3 days ago,https://www.cardrates.com/advice/best-flat-rate-cash-back-credit-cards/
62,UPDATE 1-Blank-check backed by Bain Capital affiliate aims for $300 mln IPO,2 days ago,https://finance.yahoo.com/news/1-blank-check-backed-bain-143307384.html
63,"Stori raises $32.5M in a Lightspeed-led Series B to build Mexico’s credit 
card for the masses",2 weeks ago,https://techcrunch.com/2021/02/25/stori-raises-32-5m-to-build-mexicos-credit-card-for-the-masses/
64,"This 73-Year-Old Office Furniture Company Is Betting On Yachts- Cars And 
The Office Return",10 hours ago,https://www.forbes.com/sites/kristinstoller/2021/03/14/this-73-year-old-office-furniture-company-is-betting-on-yachts-cars-and-the-office-return/
65,Best Credit Cards By Credit Score Needed in 2021,3 weeks ago,https://www.cardrates.com/advice/best-credit-cards-by-credit-score-needed/
66,"Middle Market Leaders Expect Volatility To Play A Significant Role In 
Future Growth",4 days ago,https://www.forbes.com/sites/capitalone/2021/03/10/middle-market-leaders-expect-volatility-to-play-a-significant-role-in-future-growth/
67,Today is the one year anniversary of the NBA’s COVID-19 suspension,3 days ago,https://www.bulletsforever.com/2021/3/11/22325771/one-year-anniversary-nba-coronavirus-season-suspension
68,Money Moves: February 2021,9 hours ago,https://www.sdxcentral.com/articles/news/money-moves-february-2021/2021/03/
69,Recap: Wizards defeated 127-101 by Sixers on Friday night,1 day ago,https://www.nba.com/wizards/wizards-sixers-recap-031221
70,#3 Maryland Hosts #4 Rutgers for Top-5 Showdown ...,3 days ago,https://umterps.com/news/2021/3/11/mens-lacrosse-3-maryland-hosts-4-rutgers-for-top-5-showdown
71,Mid-Market Executives Anticipate High Growth By 2022,4 days ago,https://www.forbes.com/sites/capitalone/2021/03/10/mid-market-executives-anticipate-high-growth-by-2022/
72,High Alpha Capital Raises $110 Million Venture Fund,3 days ago,https://www.businesswire.com/news/home/20210311005616/en/High-Alpha-Capital-Raises-110-Million-Venture-Fund
73,Thursday Morning Notes,3 days ago,https://www.tysonsreporter.com/2021/03/11/thursday-morning-notes-27/
74,Best Secured Credit Cards of 2021 | NextAdvisor with TIME,2 days ago,https://time.com/nextadvisor/credit-cards/best-secured-credit-cards/
75,"The last chapter: After decorated career- Helena Capital's Dani Bartsch 
aims to fill the one void",5 days ago,https://406mtsports.com/high-school/basketball/girls/the-last-chapter-after-decorated-career-helena-capitals-dani-bartsch-aims-to-fill-the-one/article_c22dd7ce-3ba9-567c-a2c3-3d31ab8c66cd.html
76,The pandemic — one year later,3 days ago,https://www.virginiabusiness.com/article/the-pandemic-one-year-later/
77,"Capital One Financial Analysts Increase Earnings Estimates for Host Hotels 
& Resorts- Inc. (NASDAQ:HST)",4 days ago,https://www.marketbeat.com/instant-alerts/nasdaq-hst-analyst-earnings-estimates-2021-03/
78,NJ Federal Judge Tosses COVID-19 Airline Ticket Refund ...,6 days ago,https://www.harrismartin.com/publications/25/COVID/articles/27043/nj-federal-judge-tosses-covid-19-airline-ticket-refund-action-against-capital-one/
79,claim involving the board of directors of Capital One Financial ...,6 days ago,https://neighborwebsj.com/uncategorized/4194180/claim-involving-the-board-of-directors-of-capital-one-financial-corporation-capital-one-or-the-company-nyse-cof/
80,Police- Fire – March 8,6 days ago,http://www.dailyjournal.net/2021/03/08/police_fire__march_8-5/
81,Car Finance Market amazing demand with leading players ...,4 days ago,https://ksusentinel.com/2021/03/10/car-finance-market-amazing-demand-with-leading-players-ally-financial-inc-bank-of-america-corporation-capital-one-daimler-ag-ford-motor-company/
82,Could Peyton Manning save the Denver Broncos again?,2 days ago,https://www.milehighreport.com/2021/3/12/22326245/peyton-manning-denver-broncos-ownership
83,Fresh Vine Wine presents Wizards Women's Night,2 days ago,https://www.nba.com/wizards/fresh-vine-wine-presents-wizards-womens-night
84,Palestine's Capital One Bank to close | News | palestineherald ...,1 month ago,https://www.palestineherald.com/news/palestine-s-capital-one-bank-to-close/article_7a3b7d48-62a8-11eb-ab6c-db865e0eef29.html
85,Caps Hold Off Flyers- 5-3,2 days ago,https://www.nhl.com/capitals/news/caps-hold-off-flyers-5-3/c-322417752
86,Two North Texas Companies Make Fast Company's Top 50 ...,3 days ago,https://dallasinnovates.com/two-north-texas-companies-make-fast-companys-top-50-worlds-most-innovative/
87,Talos Energy Inc. (TALO) Q4 2020 Earnings Call Transcript,3 days ago,https://www.fool.com/earnings/call-transcripts/2021/03/11/talos-energy-inc-talo-q4-2020-earnings-call-transc/
88,"This organization is ensuring that North Texas residents can receive a 
higher education",5 days ago,https://www.upworthy.com/this-organization-is-ensuring-that-north-texas-residents-can-receive-a-higher-education
89,A Closer Look at Capital One,"Nov 20, 2020",https://www.fool.com/investing/2020/11/20/a-closer-look-at-capital-one/
90,Capital One Bank closed for now | Covid-19 | palestineherald ...,"Oct 7, 2020",https://www.palestineherald.com/covid-19/capital-one-bank-closed-for-now/article_67f62b62-0900-11eb-ad0d-af2c67716187.html
91,"Women are sharing the mental checklists they run through to navigate the 
world. It's a lot.",3 days ago,https://www.upworthy.com/women-safety-hypervigilance
92,Perspective: Business leaders support carbon pricing,15 hours ago,https://www.newstribune.com/news/opinion/story/2021/mar/14/perspective-business-leaders-support-carbon-pricing/863492/
93,"Benefit from no monthly fees and an above average APY with the Capital One 
360 Checking Account","Dec 14, 2020",https://www.cnbc.com/select/capital-one-360-checking-account-review/
94,Capital One Fined Millions for Ineffective Money-Laundering Protections,1 month ago,https://www.investopedia.com/capital-one-fined-millions-for-ineffective-money-laundering-protections-5097168
95,Capital One appoints new head of retail- continues branch ...,"Nov 3, 2020",https://www.bizjournals.com/washington/news/2020/11/03/capital-one-branches-dean-retail.html
96,How Does Capital One Make Its Money?,"Nov 24, 2020",https://www.fool.com/investing/2020/11/24/how-does-capital-one-make-its-money/
97,Capital One Cuts Card Limits Amid U.S. Jobless-Aid Impasse,"Aug 28, 2020",https://www.bloomberg.com/news/articles/2020-08-28/capital-one-cuts-card-limits-amid-u-s-impasse-on-jobless-aid
98,Capital One appoints new head of retail- continues branch ...,"Nov 4, 2020",https://www.bizjournals.com/bizwomen/news/latest-news/2020/11/capital-one-branches-dean-retail.html?page=all
99,Capital One Leads Banking Industry in Patents Awarded in 2020,1 month ago,https://www.prnewswire.com/news-releases/capital-one-leads-banking-industry-in-patents-awarded-in-2020-301212643.html
100,Capital One Replaces Its CFO,"Dec 3, 2020",https://www.fool.com/investing/2020/12/03/capital-one-replaces-its-cfo/
101,Capital One loses its CFO- announces a new one,"Dec 3, 2020",https://www.americanbanker.com/news/capital-one-loses-its-cfo-announces-a-new-one
102,Capital One CFO to Leave for Health-Insurance Startup,Blog,https://www.wsj.com/articles/capital-one-cfo-to-leave-for-health-insurance-startup-11607035126
103,Why Does Capital One Focus on Credit Cards?,"Nov 22, 2020",https://www.fool.com/investing/2020/11/22/why-does-capital-one-focus-on-credit-cards/
104,Capital One Grants $500K to The Commit Partnership to ...,"Nov 12, 2020",https://dallasinnovates.com/capital-one-grants-500k-to-the-commit-partnership-to-accelerate-closing-the-equity-gap-in-dallas/
105,Capital One bank could close most branches- experts say ...,"Nov 16, 2020",https://www.bizjournals.com/washington/news/2020/11/16/capital-one-branches-cut.html
106,"Monitor your Experian and TransUnion credit reports for free with 
CreditWise from Capital One","Nov 5, 2020",https://www.cnbc.com/select/creditwise-capital-one-review/
107,Capital One's Credit Card Business Shrinks- But Delinquencies Fall,"Jul 21, 2020",https://www.pymnts.com/earnings/2020/capital-one-credit-card-business-shrinks-but-delinquencies-also-fall/
108,Gaining 125%- Capital One Stock Is Done Charging Higher,"Jan 5, 2021",https://www.forbes.com/sites/greatspeculations/2021/01/05/gaining-125-capital-one-stock-is-done-charging-higher/
109,Capital One looks to shed big suburban office,"Dec 21, 2020",https://www.chicagobusiness.com/commercial-real-estate/capital-one-looks-shed-big-suburban-office
110,A Walking Tour of Capital One Hall- Sky Park and Watermark ...,"Nov 10, 2020",https://www.tysonsreporter.com/2020/11/10/a-walking-tour-of-capital-one-hall-sky-park-and-watermark-hotel/
111,Capital One Says Call-Center Staff Will Work at Home ...,"Oct 29, 2020",https://www.bloomberg.com/news/articles/2020-10-29/capital-one-says-call-center-staff-will-work-at-home-permanently
112,Capital One will pay $80 million over hack.,"Aug 6, 2020",https://www.nytimes.com/2020/08/06/business/capital-one-hack-settlement.html
113,"Why You May Not Get Approved for a Capital One Card -- Even With an 800 
Credit Score",1 month ago,https://www.fool.com/the-ascent/credit-cards/articles/why-you-may-not-get-approved-for-a-capital-one-card-even-with-an-800-credit-score/
114,'Do the hard things first': What Capital One prioritized in its ...,"Nov 18, 2020",https://www.ciodive.com/news/capital-one-cloud-migration-journey-allison-perkel/589330/
115,Capital One halts buy-now-pay-later credit card transactions,"Dec 7, 2020",https://www.bankingdive.com/news/capital-one-buy-now-pay-later-credit-card/591712/
116,"The best high-yield savings account offered by a big bank that you can 
visit in person","Dec 17, 2020",https://www.cnbc.com/select/capital-one-360-performance-savings-review/
117,Capital One promotes Lia Dean to head of retail banking,"Nov 10, 2020",https://www.americanbanker.com/news/capital-one-promotes-lia-dean-to-head-of-retail-banking
118,Capital One fined $290M for 'willful' anti-money-laundering ...,"Jan 15, 2021",https://www.americanbanker.com/news/capital-one-fined-290m-for-willful-anti-money-laundering-failures
119,Capital One's $200M Impact Initiative Partners With Two Local ...,"Oct 7, 2020",https://dallasinnovates.com/capital-ones-200m-impact-initiative-partners-with-two-local-orgs-to-support-growth-in-underserved-communities/
120,Capital One Refer a Friend: Earn up to $500,"Nov 27, 2020",https://www.bankrate.com/finance/credit-cards/capital-one-refer-a-friend/
121,Capital One Commits to Catalyze Economic Growth ...,"Oct 5, 2020",https://www.prnewswire.com/news-releases/capital-one-commits-to-catalyze-economic-growth-301145396.html
122,Previous Capital One Halts BNPL Credit Card Transactions,"Dec 8, 2020",https://www.digitaltransactions.net/capital-one-halts-bnpl-credit-card-transactions-but-apparently-only-in-australia/
123,Does Capital One Stock Have More Upside?,1 month ago,https://www.forbes.com/sites/greatspeculations/2021/02/09/does-capital-one-stock-have-more-upside/
124,Capital One Cards For Bad & Fair Credit in 2021,1 month ago,https://www.cardrates.com/advice/capital-one-cards-for-bad-and-fair-credit/
125,Capital One Stock Is Trading Close To Its Fair Value,"Nov 18, 2020",https://www.forbes.com/sites/greatspeculations/2020/11/18/capital-one-stock-is-trading-close-to-its-fair-value/
126,Capital One closes its data centres and goes all in with AWS,"Jan 12, 2021",https://diginomica.com/capital-one-closes-its-data-centres-and-goes-all-aws
127,Capital One is banning BNPL payments on its credit cards,"Dec 9, 2020",https://www.businessinsider.com/capital-one-bans-bnpl-payments-on-credit-cards-2020-12
128,Next Phase of Capital One Hotel to Office Swap Headed to ...,"Sep 30, 2020",https://www.tysonsreporter.com/2020/09/30/next-phase-of-capital-one-hotel-to-office-swap-headed-to-planning-commission/
129,Capital One CEO Richard Fairbank is a fan of online-only ...,"Oct 23, 2020",https://www.bizjournals.com/washington/news/2020/10/23/capital-one-richard-fairbank-chime-afterpay.html
130,Capital One to pay an extra $290M over anti-money ...,1 month ago,https://www.bankingdive.com/news/capital-one-aml-fincen-fine/593548/
131,"Here's how these 5 new credit card welcome bonuses from American Express- 
Capital One and Chase compare","Oct 26, 2020",https://www.cnbc.com/select/credit-card-welcome-bonus-comparison-amex-capital-one-chase/
132,"Last chance: 8 ways to maximize the Capital One Venture’s 100-000-mile 
sign-up bonus","Dec 10, 2020",https://thepointsguy.com/guide/maximize-100k-capital-one-venture/
133,Overdrawn Capital One customers will still get their full ...,"Jan 4, 2021",https://www.bizjournals.com/washington/news/2021/01/04/capital-one-stimulus-checks-covid.html
134,Capital One Reports Drop In Domestic Card Average Loans Amid Pandemic,"Oct 22, 2020",https://www.pymnts.com/earnings/2020/capital-one-reports-drop-in-domestic-card-average-loans-amid-pandemic/
135,3 ways Capital One makes it easy to earn great rewards,"Dec 14, 2020",https://thepointsguy.com/news/earn-rewards-capital-one-credit-cards/
136,Why Is Capital One a Leader in the Credit Card Business?,"Nov 21, 2020",https://www.fool.com/investing/2020/11/21/why-is-capital-one-a-leader-in-the-credit-card-bus/
137,Capital One Announces Quarterly Dividend - PRNewswire,1 month ago,https://www.prnewswire.com/news-releases/capital-one-announces-quarterly-dividend-301222634.html
138,6 unique ways to redeem Capital One Venture miles,"Dec 8, 2020",https://thepointsguy.com/guide/unique-ways-redeem-capital-one-venture-miles/
139,7 types of purchases you should make with your Capital One Venture card,"Oct 9, 2020",https://thepointsguy.com/guide/everyday-spending-purchases-venture/
140,Capital One cuts some credit card borrowing limits,"Aug 28, 2020",https://www.marketplace.org/2020/08/28/capital-one-credit-card-borrowing-limits-cut/
141,Capital One Financial (COF) Q4 2020 Earnings Call Transcript,1 month ago,https://www.fool.com/earnings/call-transcripts/2021/01/27/capital-one-financial-cof-q4-2020-earnings-call-tr/
142,Capital One Announces Capital One Bank (USA)- National ...,"Sep 21, 2020",https://www.prnewswire.com/news-releases/capital-one-announces-capital-one-bank-usa-national-association-any-and-all-cash-tender-offer-for-327-250-000-of-notes-issued-by-cabelas-credit-card-master-note-trust-301134635.html
143,Capital One Announces Pricing- Expiration and Results of ...,"Sep 28, 2020",https://www.prnewswire.com/news-releases/capital-one-announces-pricing-expiration-and-results-of-cash-tender-offer-for-notes-issued-by-cabelas-credit-card-master-note-trust-301138712.html
144,Is the Worst Over for Capital One Financial?,"Sep 4, 2020",https://www.fool.com/investing/2020/09/04/is-the-worst-over-for-capital-one/
145,Fitch Affirms Capital One Multi-Asset Execution Note Trust ...,"Dec 15, 2020",https://www.fitchratings.com/research/structured-finance/fitch-affirms-capital-one-multi-asset-execution-note-trust-outlook-stable-15-12-2020
146,4 Ways to Use 100-000 Capital One Venture Miles,"Oct 21, 2020",https://www.fool.com/the-ascent/credit-cards/articles/4-ways-use-100000-capital-one-venture-miles/
147,Capital One closes all data centers- relies on AWS on-demand ...,"Dec 1, 2020",https://siliconangle.com/2020/12/01/capital-one-closes-all-data-centers-to-rely-on-aws-on-demand-infrastructure-reinvent/
148,"Chase Sapphire Preferred Card vs. Capital One Venture Card: Which $95 
annual fee travel card is better?","Sep 24, 2020",https://www.cnbc.com/select/chase-sapphire-preferred-vs-capital-one-venture/
149,Here's Why Capital One Is a Big COVID Vaccine Winner,"Nov 23, 2020",https://www.fool.com/investing/2020/11/23/heres-why-capital-one-is-a-big-covid-vaccine-winne/
150,Chase vs. Capital One: Credit Card Comparison | The Ascent,"Dec 23, 2020",https://www.fool.com/the-ascent/credit-cards/chase-vs-capital-one/
151,Capital One transfer partners: Complete guide to airlines and hotels,"Dec 8, 2020",https://www.businessinsider.com/personal-finance/capital-one-transfer-partners
152,ALA- Capital One announce 20 rural libraries selected for ...,"Oct 20, 2020",http://www.ala.org/news/member-news/2020/10/ala-capital-one-announce-20-rural-libraries-selected-community-connect-digital
153,Capital One Financial (COF) Q3 2020 Earnings Call Transcript,"Oct 23, 2020",https://www.fool.com/earnings/call-transcripts/2020/10/23/capital-one-financial-cof-q3-2020-earnings-call-tr/
154,"If you have a Capital One card- you can now use your rewards to make 
purchases through PayPal","Oct 21, 2020",https://www.businessinsider.com/personal-finance/capital-one-pay-with-rewards-paypal-2020-10
155,Here's how to save $10 at Amazon when using your Capital One credit card,4 weeks ago,https://www.cnn.com/2021/02/16/cnn-underscored/amazon-capital-one-discount-offers/index.html
156,Capital One Spark Miles Review,"Nov 4, 2020",https://www.forbes.com/advisor/credit-cards/reviews/capital-one-spark-miles/
157,Fitch Assigns Capital One Bank (USA)- National Association 'A ...,"Dec 18, 2020",https://www.fitchratings.com/research/banks/fitch-assigns-capital-one-bank-usa-national-association-a-long-term-deposit-rating-18-12-2020
158,Capitals Name Capital One as Official Helmet Entitlement ...,"Dec 22, 2020",https://www.nhl.com/capitals/news/washington-capitals-name-capital-one-as-official-helmet-entitlement-partner/c-319863530
159,Capital One just bought my favorite flight insurance program ‘Freebird’,"Aug 29, 2020",https://thepointsguy.com/news/capital-one-buys-freebird/
160,Capital One just bought my favorite flight insurance program ‘Freebird’,"Aug 29, 2020",https://thepointsguy.com/news/capital-one-buys-freebird/
161,Capital One Increases Its Dividend Back to Pre-COVID Levels,1 month ago,https://www.fool.com/investing/2021/02/05/capital-one-increases-its-dividend-back-to-pre-cov/
162,Capital One overtakes Bank of America as largest bank in DC ...,"Sep 22, 2020",https://www.bizjournals.com/washington/news/2020/09/22/capital-one-boa-bank-fdic-dc.html
163,Capital One® Walmart Rewards® Card 2021 Review ...,"Oct 5, 2020",https://www.forbes.com/advisor/credit-cards/reviews/capital-one-walmart-rewards-card/
164,Capital One Becomes Presenting Sponsor of the 107th Rose ...,"Dec 17, 2020",https://espnpressroom.com/us/press-releases/2020/12/capital-one-becomes-presenting-sponsor-of-the-107th-rose-bowl-game/
